REP,LIDER,EQUIPE,OFFICE,CANAL,EXCL_REP_ME,EXCL_REP
ext_camisilo,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,25,28
ext_coumaril,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,4,7
ext_elisap,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,28,86
ext_esamor,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,66,28
ext_ferremai,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,2,9
ext_jeoemill,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,29
ext_joyccoel,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,76
ext_julnaiar,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,3
ext_lifernaj,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,3,48
ext_lilsan,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,12,54
ext_lirabeat,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,4
ext_livimend,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,35,87
ext_luanolia,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_mathsoaa,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,2
ext_moreirem,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,58,81
ext_olscaiqu,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,3
ext_paulao,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,43
ext_paulaste,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,4,4
ext_safernaf,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_sipatran,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,25
ext_taiabomf,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,5,59
ext_thalitne,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_valesjul,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,4
ext_vansou,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,30,73
ext_wilsojes,ext_rodrianj,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,7,6
ext_edniljes,ext_rosarilu,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_anecarin,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,76
ext_cibelrei,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,2,62
ext_daipimen,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,2
ext_damasceg,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,14,60
ext_dandarao,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,1
ext_elfavill,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,2,28
ext_laraalca,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,1,7
ext_leiteped,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,30,104
ext_mamarjoa,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,36,65
ext_marijsan,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,12,18
ext_melisous,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,75,107
ext_rafasilu,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,23,53
ext_rodeise,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,31,75
ext_saconmat,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,22
ext_valdnfer,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,39
ext_valsandr,ext_saalmeib,BR_Publicaciones_Sellers_Longtail,KTA_BRASIL,MULTICANAL CHAT,0,9
ext_amandg,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_cibregin,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,2
ext_crgisell,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,9,7
ext_damarx,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,3
ext_dethaina,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_esjacint,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_flalvean,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,9
ext_frerayan,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,2
ext_frnpedro,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_girsoare,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_jadgalva,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,9
ext_jucnesto,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_kailinco,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,3
ext_lucfeliz,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,4
ext_ludinmar,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_luminerv,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,3
ext_macifabi,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,1
ext_maysmace,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,1
ext_ottvicto,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_romedfel,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,2,0
ext_ruluca,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_saren,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,0
ext_shdriell,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_sofffern,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_vanuzial,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,2
ext_vibpedro,ext_allkenne,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,2,3
ext_adriell,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,11,4
ext_aleestre,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,6,9
ext_amandg,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_azrcrist,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,5
ext_carlthay,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,8,30
ext_dethaina,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_edsimmar,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,10
ext_evandjos,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,31,12
ext_huhiarll,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,80,16
ext_jadgalva,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_julgadel,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,10,28
ext_lucavmar,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,10,16
ext_macifabi,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,2
ext_saleslet,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,35,9
ext_sarabian,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,5
ext_valesvit,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,5
ext_vanuzial,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,3
ext_yurmenez,ext_anamamed,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,25,24
ext_arturroc,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,26,73
ext_edsonara,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,11
ext_ericguim,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,9,32
ext_erinobre,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,5,18
ext_esjacint,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,3
ext_esthermo,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_halrober,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,13,2
ext_kalivito,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,8,42
ext_lialvega,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,30,40
ext_livjorda,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,5,9
ext_malkaua,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,6,29
ext_mythain,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,16,11
ext_noguandr,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,5,7
ext_nuraquel,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,12,37
ext_queilmar,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,7
ext_rocveron,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,24
ext_saren,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,16
ext_yasmisiq,ext_camicust,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,13,7
ext_clopires,ext_carlmato,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL C2C,0,1
ext_adriell,ext_clopires,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,5,18
ext_estazeve,ext_clopires,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,3,16
ext_gleheloi,ext_clopires,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,8
ext_heldanta,ext_clopires,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,1
ext_heloyhel,ext_clopires,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,17,9
ext_isdawson,ext_clopires,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,43,16
ext_josefcri,ext_clopires,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,16
ext_jugracil,ext_clopires,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,10,7
ext_ollcamil,ext_clopires,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,22
ext_rayzcarm,ext_clopires,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,11,15
ext_thayslsi,ext_clopires,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,13
ext_vicardoj,ext_clopires,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,14
ext_anrenaly,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,4,12
ext_crgisell,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,5
ext_debcamil,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,9,12
ext_erivacos,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,3
ext_faveras,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,14,8
ext_fesantim,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,27,25
ext_fesorobe,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,9,35
ext_flavrica,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,2,4
ext_frnpedro,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_girsoare,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_heloyhel,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,5,7
ext_joalymor,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,3,3
ext_kailinco,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,7
ext_mathrama,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,4,8
ext_ruluca,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,8
ext_saandrma,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,7
ext_thayslsi,ext_daelisso,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,2,12
ext_abvitor,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,66,70
ext_debellen,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,21,39
ext_edileuxa,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,14,31
ext_erevilly,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,10,30
ext_ewxavier,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,30
ext_fapalhar,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,12,25
ext_flaenriq,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,4
ext_grazyvit,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,2,18
ext_isicmart,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,10,22
ext_issiana,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,14,34
ext_itacesar,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,4
ext_kelmuniz,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,4
ext_maada,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,9,19
ext_mabelino,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,1
ext_renathco,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,5,4
ext_rhluisa,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,3
ext_rosouzam,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,10,20
ext_vagenuin,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,14,25
ext_vinalvar,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,8
ext_visasara,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,2,0
ext_yasmijul,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,72,28
ext_yutrajan,ext_emanumes,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_anacatel,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,37,20
ext_brmarion,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,25,68
ext_emilybri,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,30,13
ext_estazeve,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,2,5
ext_faustmar,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,27,11
ext_gilohana,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,4,16
ext_heldanta,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,1
ext_isdawson,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,9,3
ext_joalymor,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,6
ext_josefcri,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,8
ext_jugracil,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_maespinh,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,5,9
ext_matayhan,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,7,26
ext_ollcamil,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,3,4
ext_rachferr,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,20,8
ext_rayzcarm,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,3,0
ext_vicardoj,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,4
ext_vicastma,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,51,18
ext_xavluiz,ext_guricart,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,31,11
ext_edsimmar,ext_iasferna,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,6
ext_gilvansi,ext_iasferna,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,4
ext_goclana,ext_iasferna,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_ludinmar,ext_iasferna,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,9
ext_abvitor,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,36,13
ext_almlaura,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,41,39
ext_dimofran,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,36,27
ext_elmneves,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,2,9
ext_gosanted,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,2,37
ext_isadandr,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,6,40
ext_isicmart,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_iskaroly,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,18,46
ext_itacesar,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,22
ext_laisyasm,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,26,27
ext_larprisc,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,25,20
ext_layasous,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,16
ext_lusanjor,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,11
ext_natalibr,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,15,33
ext_rafaalca,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,19,23
ext_roselans,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,7,29
ext_rosouzam,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,12,3
ext_vagenuin,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,19,4
ext_valeslim,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,21,42
ext_vifrluca,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,30,40
ext_wewillst,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,12,20
ext_yasmijul,ext_joanaper,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,10
ext_aguivito,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,33
ext_debmiche,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,2
ext_fereisma,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,2
ext_frerayan,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,3
ext_frroniel,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,8,15
ext_fypereir,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,42,19
ext_gagjulio,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,2,17
ext_gosomari,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,4,14
ext_jhmessia,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,8,18
ext_lucfeliz,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,6,1
ext_mabarluc,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,50,58
ext_memayuki,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,31,46
ext_nageroni,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,3,8
ext_ottvicto,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_pecomari,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,33
ext_pomatos,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,17,49
ext_raphdias,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,17,57
ext_ritamede,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,4
ext_rumanara,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,62,33
ext_silmel,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_wicaugus,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,36
ext_yasmimne,ext_lykatley,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,13,37
ext_debmiche,ext_mymayara,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,2,9
ext_fereisma,ext_mymayara,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,21
ext_ritamede,ext_mymayara,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,28,43
ext_dimofran,ext_peljose,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,6,3
ext_gosanted,ext_peljose,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,18,4
ext_gosomari,ext_peljose,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,7
ext_jhmessia,ext_peljose,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,4
ext_larprisc,ext_peljose,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,4
ext_luminerv,ext_peljose,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_lusanjor,ext_peljose,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,3
ext_naellgom,ext_peljose,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,14,19
ext_rafaalca,ext_peljose,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,3,5
ext_virochga,ext_peljose,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,8,11
ext_wewillst,ext_peljose,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,4
ext_wijeroni,ext_peljose,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,45
ext_amandg,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_anrenaly,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,3
ext_cleitand,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,2,5
ext_damarx,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,4
ext_farjonas,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,14,19
ext_fesantim,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,9
ext_flalvean,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,3
ext_francega,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,9
ext_jacojose,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,3,21
ext_kaioryan,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,2,16
ext_lipierot,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,15,11
ext_migdavi,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,6,13
ext_povascon,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,7,18
