REP,LIDER,EQUIPE,OFFICE,CANAL,EXCL_REP_ME,EXCL_REP
ext_cleitand,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,2,5
ext_damarx,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,4
ext_farjonas,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,14,19
ext_fesantim,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,3,11
ext_flalvean,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,3
ext_francega,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,9
ext_jacojose,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,3,21
ext_kaioryan,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,2,16
ext_lipierot,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,15,14
ext_migdavi,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,6,13
ext_povascon,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,7,19
ext_rasoabru,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,8,25
ext_romedfel,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,10,2
ext_shdriell,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,4
ext_sofffern,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,15,2
ext_thallale,ext_quejessi,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,30
ext_goclana,ext_raysskel,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,6
ext_ludinmar,ext_raysskel,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_raysskel,ext_sergfrei,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,3
ext_beakelly,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,11,14
ext_begarana,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,20,27
ext_bentleti,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,8,5
ext_beradria,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,23
ext_esevelly,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,11,34
ext_esjacint,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,8
ext_fesaeric,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,3,10
ext_fransper,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,17
ext_gerscarl,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,8,15
ext_israells,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,99,10
ext_jeaclaud,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,3,33
ext_jessicxa,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,17
ext_jhonacar,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,6
ext_kasammyh,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,24
ext_marisatu,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,56,20
ext_sicdavi,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,11
ext_staisant,ext_vianaant,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,3,14
ext_alvesjen,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,1
ext_anasans,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,5
ext_arcleona,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,46,123
ext_biaellen,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,4
ext_biheloiz,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,13,34
ext_cibregin,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,3
ext_edolicar,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,39
ext_emebruno,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,26,9
ext_esthermo,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,12,12
ext_ewxavier,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,2
ext_gilvansi,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,9
ext_globdaia,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,21,35
ext_hihellen,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,12
ext_josefsoa,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,59,26
ext_jullyaga,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,12,23
ext_kaevaris,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,2
ext_macikaua,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,13,8
ext_micemily,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,1,6
ext_pacatri,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,14,26
ext_renathco,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,3,12
ext_rhluisa,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,34,8
ext_rocveron,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,3
ext_soupaola,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,24,32
ext_visasara,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,7,37
ext_yasmisiq,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,0,3
ext_yutrajan,ext_vitresen,BR_Ventas_Sellers_Longtail,AEC,MULTICANAL CHAT,10,28
ext_anbarrma,ext_anmagara,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,7
ext_fiprotas,ext_anmagara,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,2
ext_jamilese,ext_anmagara,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,5
ext_julionov,ext_anmagara,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,1
ext_norarauj,ext_anmagara,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,5
ext_rocjoyce,ext_anmagara,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,5
ext_clpalana,ext_bihorta,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,53
ext_edbaldai,ext_bihorta,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,29,21
ext_felimpau,ext_bihorta,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,8,18
ext_lamonfra,ext_bihorta,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,9,29
ext_leonarqu,ext_bihorta,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,16,20
ext_lucilias,ext_bihorta,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,9
ext_rampalom,ext_bihorta,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,1,8
ext_ranjulia,ext_bihorta,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,4
ext_sabritda,ext_bihorta,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,1
ext_sasorebe,ext_bihorta,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,18,14
ext_sildarla,ext_bihorta,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,9,13
ext_adciriac,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,1,29
ext_aiansant,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,5,11
ext_alipsouz,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,32,42
ext_anakayla,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,1
ext_beatrcab,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,21
ext_bihorta,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,2
ext_edninasc,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,4,67
ext_elisamje,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,32,44
ext_geisajes,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,4,1
ext_gersonol,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,5
ext_gonahenr,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,2,4
ext_inarlima,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,2
ext_islcarlo,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,6,9
ext_kailmira,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,4,7
ext_luisasen,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,17,15
ext_maiaraas,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,2,42
ext_motaleti,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,4,14
ext_naiarnun,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,2,10
ext_najmathe,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,12
ext_olsilema,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,3,22
ext_raevelle,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,5
ext_saolivec,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,8
ext_tailanen,ext_crpereia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,1,2
ext_alpaigab,ext_danivaz,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,1,33
ext_brenamor,ext_danivaz,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,38
ext_cintrama,ext_danivaz,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,5,22
ext_gelouise,ext_danivaz,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,3
ext_goccarol,ext_danivaz,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,24
ext_jufreana,ext_danivaz,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,18
ext_keilansi,ext_danivaz,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,4,24
ext_leitebea,ext_danivaz,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,7,7
ext_mikacort,ext_danivaz,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,18,35
ext_nasitain,ext_danivaz,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,24,23
ext_pisilgab,ext_danivaz,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,23
ext_rocjoyce,ext_danivaz,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,23
ext_sisoutal,ext_danivaz,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,39,65
ext_ampmarce,ext_edaline,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,8,10
ext_evventur,ext_edaline,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,2,19
ext_gafejoao,ext_edaline,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,21,25
ext_georsoar,ext_edaline,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,7,9
ext_gilcesan,ext_edaline,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,1,13
ext_guianunc,ext_edaline,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,18,25
ext_jealmpau,ext_edaline,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,7,16
ext_karileal,ext_edaline,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,2
ext_maxubarb,ext_edaline,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,41,39
ext_naleopol,ext_edaline,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,13,30
ext_norarauj,ext_edaline,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,17,17
ext_nutluana,ext_edaline,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,4
ext_sotauany,ext_edaline,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,7,15
ext_adciriac,ext_eledsant,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,12
ext_alipsouz,ext_eledsant,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,5,17
ext_geraldic,ext_eledsant,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,3
ext_jamilali,ext_eledsant,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,16
ext_jesudeni,ext_eledsant,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,7,18
ext_olelton,ext_eledsant,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,7
ext_raevelle,ext_eledsant,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,2,8
ext_sijemers,ext_eledsant,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,7
ext_sofiafer,ext_eledsant,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,11
ext_glkelle,ext_feplucia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,2
ext_melisnun,ext_feplucia,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,4
ext_brunre,ext_helioalm,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,44,107
ext_casaleti,ext_helioalm,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,73,63
ext_crpaixco,ext_helioalm,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,34,88
ext_csamathe,ext_helioalm,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,18
ext_dalrebou,ext_helioalm,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,34,117
ext_laiclara,ext_helioalm,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,42,100
ext_mabcarol,ext_helioalm,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,5,43
ext_naylcarv,ext_helioalm,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,40
ext_sagramac,ext_helioalm,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,9,15
ext_samileid,ext_helioalm,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,46,62
ext_sasoerik,ext_helioalm,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,13,67
ext_sayamori,ext_helioalm,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,27,60
ext_sisoutal,ext_helioalm,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,28
ext_taialsan,ext_helioalm,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,9,39
ext_alcarige,ext_hilbatis,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,7,209
ext_alsarebe,ext_hilbatis,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,67
ext_calinsan,ext_hilbatis,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,34
ext_concepri,ext_hilbatis,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,33
ext_evermene,ext_hilbatis,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,8
ext_lucasils,ext_hilbatis,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,7,36
ext_nailbrit,ext_hilbatis,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,7,23
ext_safalan,ext_hilbatis,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,8,70
ext_senrober,ext_hilbatis,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,2,81
ext_tatianbi,ext_hilbatis,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,9,17
ext_tiamatia,ext_hilbatis,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,18,61
ext_anakayla,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,18
ext_andrsoue,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,1
ext_barretce,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,1
ext_beatrcab,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,14
ext_concepri,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,3
ext_dalrebou,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,19,23
ext_geisajes,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,26,47
ext_geraldic,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,24
ext_gersonol,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,1
ext_jesudeni,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,19
ext_kailmira,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,32,26
ext_luisasen,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,16
ext_oljaless,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,6
ext_olsilema,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,4
ext_raevelle,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,2,33
ext_saolivec,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,20,26
ext_tailanen,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,2,7
ext_tamtalit,ext_joemoliv,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,2
ext_aiansant,ext_joselecr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,1
ext_edninasc,ext_joselecr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,20
ext_elisamje,ext_joselecr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,15,21
ext_geisajes,ext_joselecr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,19
ext_isabelej,ext_joselecr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,5
ext_islcarlo,ext_joselecr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,5
ext_maiaraas,ext_joselecr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,9
ext_naiarnun,ext_joselecr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,16
ext_najmathe,ext_joselecr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,8
ext_alcarige,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,4,42
ext_alju,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,7,20
ext_ampmarce,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,1
ext_cachana,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,8,29
ext_concepri,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,7
ext_evermene,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,5
ext_evventur,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,1
ext_feferica,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,5
ext_fesageov,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,37,40
ext_georsoar,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,10,5
ext_gersonol,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,11,7
ext_inarlima,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,3
ext_jeagertr,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,2,23
ext_jealmpau,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,9
ext_maxubarb,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,4
ext_mendedai,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,7
ext_motaleti,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,7,36
ext_naleopol,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,7
ext_pigferna,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,7,17
ext_raflobo,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,34,30
ext_recanari,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,2
ext_sildarla,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,8
ext_sotauany,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,7,0
ext_thailmel,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,5,11
ext_vasqmarc,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,15,37
ext_victcaua,ext_luacarin,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,16,29
ext_anbarrma,ext_marivalr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,2
ext_andrsoue,ext_marivalr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,9,19
ext_auflavio,ext_marivalr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,10,74
ext_barretce,ext_marivalr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,3,50
ext_carolaa,ext_marivalr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,7,20
ext_cecidias,ext_marivalr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,1,26
ext_correwil,ext_marivalr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,4,47
ext_daarouca,ext_marivalr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,21,43
ext_deiazeve,ext_marivalr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,3
ext_gonzagra,ext_marivalr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,15,45
ext_julionov,ext_marivalr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,11,54
ext_limma,ext_marivalr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,65
ext_micacout,ext_marivalr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,41
ext_sasapabl,ext_marivalr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,18,18
ext_tamtalit,ext_marivalr,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,25,25
ext_adsmanoe,ext_mesimarc,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,15,29
ext_anbarrma,ext_mesimarc,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,23,33
ext_andrsoue,ext_mesimarc,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,2
ext_barretce,ext_mesimarc,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,7
ext_carolaa,ext_mesimarc,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,2,19
ext_deiazeve,ext_mesimarc,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,2
ext_fiprotas,ext_mesimarc,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,54
ext_fraar,ext_mesimarc,BR_Ventas_Sellers_Longtail,KTA_BRASIL,MULTICANAL C2C,0,20
